permanent_id,title,brand,category,subcategory,price,volume,price_index,alcohol_content,country,url,thumbnail_url,image_url,rating,reviews,out_of_stock,description,is_buyable,stock_min,stock_max,stock_avg,stock_turnover_rate,total_annual_sales
10971,Infinito Winemaker's Selection Malbec 2018,Vintages Front Line Release,Wine,Red Wine,16.95,750,0.15694444444444,14.4,Argentina,https://www.lcbo.com/en/infinito-winemaker-s-selection-malbec-2014-10971,https://aem.lcbo.com/content/dam/lcbo/products/0/1/0/9/010971.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/0/9/010971.jpg.thumb.1280.1280.png,,0,True,"Grapy berry aromas come with a note of asphalt, while this is racy and braced by firm acidity. Plum, cassis and raspberry flavors are more red than black, while this Malbec from a top vintage finishes with pulling tannins that lend a rubbing texture. Drink through 2024.  Score - 92. (Michael Schachner, Wine Enthusiast, Sept. 1, 2021)",1,0,734,489.8333333333333,3.0602245661789724,1499
11200,JP Chenet Advent Calendar - Sparkling Wine,J.P. Chenet,Wine,Sparkling Wine,124.13,4800,0.19892628205128,13.0,France,https://www.lcbo.com/en/jp-chenet-advent-calendar-11200,https://aem.lcbo.com/content/dam/lcbo/products/0/1/1/2/011200.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/1/2/011200.jpg.thumb.1280.1280.png,4.4,39,True,"This super-fun gift pack is the perfect seasonal gift for the wine enthusiast in your life. Creatively crafted by JP Chenet, this is a very festive advent calendar with a mix of 24 mini, 200 mL bottles of sparkling wines - white, rosé. One different wine behind each door. One discovery every day!",1,0,126,67.58333333333333,3.329223181257707,225
11985,Jackson-Triggs Entourage with Icewine Dosage 2016,Vintages Front Line Release,Wine,Sparkling Wine,34.95,750,0.35846153846154,13.0,Canada,https://www.lcbo.com/en/jackson-triggs-entourage-with-icewine-dosage-2016-11985,https://aem.lcbo.com/content/dam/lcbo/products/0/1/1/9/011985.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/1/9/011985.jpg.thumb.1280.1280.png,,0,False,"When an Ontario Sparkling wine tells you its dosage was acted out as an Icewine finish and then the first nose is all Icewine well, then you've know its maker got it right. The facts are facts, of ripe peach, a hint of longan or litchi and the sugary sweetness of just bitten into, dripping autumn fruit. Proper replay and sparkling acidity into an even sweeter finish. Just a moment of lemon bitters and then smooth sailing. Surely for those who like high quality, high-end sweet fizz, like a white version of top shelf Brachetto d'Acqui. Drink date: 2020-2023. Score - 90. (Michael Godel, winealign.com, April 8, 2020)",1,183,416,249.75,3.023023023023023,755
12650,Unwined Smooth White,Unwined Wines,Wine,White Wine,9.3,750,0.10333333333333,12.0,Canada,https://www.lcbo.com/en/unwined-smooth-white-12650,https://aem.lcbo.com/content/dam/lcbo/products/0/1/2/6/012650.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/2/6/012650.jpg.thumb.1280.1280.png,3.0,2,False,"This exciting new brand by Colio is a crowd-pleaser. It offers simplicity and great taste that is easy to understand and enjoy. Refreshing and fruity with aromas and flavours of yellow plum, herbs, pastry and pear. Dry with a hint of sweetness that balances nicely with soft acidity. Pairs well with salty snacks or tacos.",1,628,1251,910.3333333333334,2.579274990845844,2348
14775,Stel + Mar Premium Red Wine,Stel+Mar Wines,Wine,Red Wine,2.75,250,0.08029197080292,13.7,United States,https://www.lcbo.com/en/stel-mar-premium-red-wine-14775,https://aem.lcbo.com/content/dam/lcbo/products/0/1/4/7/014775.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/4/7/014775.jpg.thumb.1280.1280.png,4.5,5,False,"Was: $4.95 An accessible red wine in an environmentally-friendly and convenient format. This is bursting with notes of raspberry, blackberry and cherry, followed by hints of chocolate and vanilla. Medium-bodied and fruity with a long, silky finish.",1,2225,4686,3241.4166666666665,2.7959996914929173,9063
14776,Stel + Mar Premium White Wine,Stel+Mar Wines,Wine,White Wine,4.95,250,0.13655172413793,14.5,United States,https://www.lcbo.com/en/stel-mar-premium-white-wine-14776,https://aem.lcbo.com/content/dam/lcbo/products/0/1/4/7/014776.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/4/7/014776.jpg.thumb.1280.1280.png,5.0,1,False,"Was: $4.95 Stel+Mar is a hip Canadian-owned company that is offering premium-quality wine in a convenient, fully recyclable can. Premium White is an un-oaked chardonnay from Mendocino, California, brimming with ripe orchard fruit and lively citrusy flavours; chill and serve with your favourite casual fare.",1,408,2465,1704.1666666666667,2.5819070904645476,4400
15561,Union Wine Alchemist Pinot Noir 2021,Union,Wine,Red Wine,44.3,750,0.42494004796163,13.9,United States,https://www.lcbo.com/en/union-wine-alchemist-pinot-noir-2016-15561,https://aem.lcbo.com/content/dam/lcbo/products/0/1/5/5/015561.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/5/5/015561.jpg.thumb.1280.1280.png,,0,False,"This is attractive, with wild strawberries, cocoa-dusted cherries, walnuts and nutmeg. Juicy and pristine on the palate, with medium body, crunchy acidity and sleek cherries and raspberries in the middle. It's both delicate and firm, with a flavorful blue-fruit finish. Drink or hold [until 2029]. Score - 93. (jamessuckling.com, May 9, 2023)",1,133,315,217.41666666666666,2.7182828669988504,591
15712,The Winery of Good Hope Full Berry Fermentation Pinotage 2021,Vintages Front Line Release,Wine,Red Wine,16.95,750,0.18833333333333,12.0,South Africa,https://www.lcbo.com/en/the-winery-of-good-hope-full-berry-fermentation-pinotage-2019-15712,https://aem.lcbo.com/content/dam/lcbo/products/0/1/5/7/015712.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/5/7/015712.jpg.thumb.1280.1280.png,4.0,1,True,"This wine comes from two sites, one in northern Stellenbosch with sandy, decomposed quartz and granite soils, and the other in the weathered granite soils of Voor Paardeberg. Destemmed but not crushed, the grapes underwent spontaneous wild fermentation in stainless steel with the intent of encouraging a less tannic style of Pinotage and emphasizing the wine's vibrant cherry, black fruit, spice and minerality.",1,0,951,522.4166666666666,2.5401180411548894,1327
16361,Robertson Winery Chapel Red,Robertson Wines,Wine,Red Wine,11.95,750,0.12746666666667,12.5,South Africa,https://www.lcbo.com/en/robertson-winery-chapel-red-16361,https://aem.lcbo.com/content/dam/lcbo/products/0/1/6/3/016361.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/6/3/016361.jpg.thumb.1280.1280.png,3.5,6,False,"Situated in the Robertson wine region, in South Africa's Western Cape Province, Robertson Winery has been making wine since 1941. This cabernet-merlot blend is soft and extra dry, with ample cassis, smoke, cedar and bell pepper flavours. Suitable for every occasion, and the perfect pour with ribs, steaks or hearty stews.",1,357,888,649.8333333333334,2.86688894588356,1863
16974,WineSoju,Kim's Winery & Distillery,Spirits,Soju,8.5,375,0.11447811447811,19.8,Canada,https://www.lcbo.com/en/winesoju-16974,https://aem.lcbo.com/content/dam/lcbo/products/0/1/6/9/016974.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/6/9/016974.jpg.thumb.1280.1280.png,3.7,3,False,"Kim's Winery & Distillery focuses on traditional South Korean beverages produced right here in Toronto. A unique fusion of lush Niagara-sourced red wine and corn-based Korean Soju-styled spirit; look for soft red berry flavours and gentle grain aromas. Pair with sweet and tangy Asian-inspired dishes, like grilled Galbi.",1,632,1728,1056.5833333333333,2.6472119252306965,2797
17620,Wine Brandy Sarajishvili 3*,Sarajishvili,Spirits,Cognac & Brandy,32.6,500,0.163,40.0,Georgia,https://www.lcbo.com/en/wine-brandy-sarajishvili-3-17620,https://aem.lcbo.com/content/dam/lcbo/products/0/1/7/6/017620.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/7/6/017620.jpg.thumb.1280.1280.png,5.0,2,True,,1,0,438,241.0,2.8340248962655603,683
18296,Vale da Mata Red Wine 2018,Vintages Front Line Release,Wine,Red Wine,21.95,750,0.20904761904762,14.0,Portugal,https://www.lcbo.com/en/vale-de-mata-red-wine-2017-18296,https://aem.lcbo.com/content/dam/lcbo/products/0/1/8/2/018296.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/8/2/018296.jpg.thumb.1280.1280.png,,0,True,"A family project in Lisboa has produced a richly dense wine, solid with black fruits while having a cool backbone. The wine is finely and elegantly balanced. Drink from 2022. Editors' Choice. Score - 92. (Roger Voss, Wine Enthusiast, Dec. 31, 2021)",1,0,671,368.4166666666667,2.7197466636507577,1002
18950,Fresita Orange Sunset Sparkling Wine,Fresita,Wine,Sparkling Wine,14.95,750,0.36242424242424,5.5,Chile,https://www.lcbo.com/en/fresita-orange-sunset-sparkling-wine-18950,https://aem.lcbo.com/content/dam/lcbo/products/0/1/8/9/018950.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/8/9/018950.jpg.thumb.1280.1280.png,5.0,4,False,"This fruity sparkling wine is the perfect aperitif. Anticipate dominant notes of orange with an underlying hint of strawberry. The fruity palate leads you to a palate-cleansing finish. Pairs nicely with fresh fruit salad, chocolate-based desserts or Cajun-inspired chicken skewers.",1,215,860,572.75,2.926233085988651,1676
19251,Henkell Dealcoholized Sparkling Wine,Henkell Wines,Wine,Sparkling Wine,11.95,750,159.33333333333,0.01,Germany,https://www.lcbo.com/en/henkell-de-alcholised-sparkling-wine-19251,https://aem.lcbo.com/content/dam/lcbo/products/0/1/9/2/019251.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/9/2/019251.jpg.thumb.1280.1280.png,5.0,3,True,"With a long history of producing sparklers made for celebrating, Henkell's newest addition will have even more people raising a glass. This dealcoholized sparkling wine pours a pale straw, displays a fine mousse, and has honeyed notes of apple and lemon zest. With less than 1% alcohol by volume, pair it with brunch fare.",1,0,1144,667.75,2.4065892923998504,1607
19881,Bordertown Vineyards and Estate Winery Syrah 2018,Vintages Front Line Release,Wine,Red Wine,33.75,750,0.31034482758621,14.5,Canada,https://www.lcbo.com/en/bordertown-vineyards-and-estate-winery-syrah-2018-19881,https://aem.lcbo.com/content/dam/lcbo/products/0/1/9/8/019881.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/9/8/019881.jpg.thumb.1280.1280.png,,0,False,"The wines matured between 12 and 18 months in American oak. It is a muscular, brooding red with aromas of plum, prune, cherry and black pepper. The palate has layers of dark fruit with a hint of black pepper. Score - 90. (johnschreiner.blogspot.com, March 18, 2021)",1,93,456,279.25,2.6893464637421665,751
19907,Paulett Wines Watervale Semillon 2019,Vintages Front Line Release,Wine,White Wine,22.95,750,0.23538461538462,13.0,Australia,https://www.lcbo.com/en/paulett-wines-watervale-semillon-2019-19907,https://aem.lcbo.com/content/dam/lcbo/products/0/1/9/9/019907.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/1/9/9/019907.jpg.thumb.1280.1280.png,,0,True,"This is a delicious mid-weighted and vibrant wine. Gently soapy of texture with riffs of lemon oil, quince and lemongrass splayed across a lattice of thirst-slaking acidity, saline and slaty. Like biting into a melody of ripe citrus. Long and crunchy. Drink by: 2027. Score - 94. (Ned Goodwin, winecompanion.com.au, Aug. 1, 2020)",1,0,563,399.1666666666667,3.111482254697286,1242
20086,Tyrrell's Winemaker Select Vat 8 Shiraz/Cabernet 2018,Tyrrell's,Wine,Red Wine,66.0,750,0.65185185185185,13.5,Australia,https://www.lcbo.com/en/tyrrell-s-winemaker-select-vat-8-shiraz-cabernet-2018-20086,https://aem.lcbo.com/content/dam/lcbo/products/0/2/0/0/020086.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/0/0/020086.jpg.thumb.1280.1280.png,,0,True,"The beauty of medium bodied Shiraz and depth of Cabernet all parcelled up cleverly. A tense number early, this found its groove a few days on. Initially I had a taste but parked it returning to see gorgeous butterfly emerge from the chrysalis. The black fruits from the Cabernet (10%) slide underneath the juicy Shiraz with absolute ease. So fine and measured, the fruit seems to float through the mouth before digging its claws in at the death. A subtle hint of meatiness with puffs of red Hunter Valley earth add to its beauty. Super fine tannins and exotic spices refuse to leave on what seems a forever length. This is brilliant! Drink to eight years. Score - 95. (qwinereviews.com, Nov. 1, 2020)",1,0,196,124.58333333333333,2.4963210702341136,311
20515,The Hare Wine Co. Frontier Collection Pinot Grigio 2019,The Hare Wine Company,Wine,White Wine,19.95,750,0.2128,12.5,Canada,https://www.lcbo.com/en/the-hare-wine-company-frontier-pinot-grigio-vqa-20515,https://aem.lcbo.com/content/dam/lcbo/products/0/2/0/5/020515.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/0/5/020515.jpg.thumb.1280.1280.png,,0,True,"Crafted in a light, bright, zesty style, this wine is loaded with mouth-watering, snappy citrus flavours. Ideal for sipping on a hot day, it will pair easily with a range of seafood appetizers, snacks and salads but will also be a fine option for chicken.",1,0,581,399.1666666666667,2.678079331941545,1069
20698,Stag's Leap Wine Cellars Hand of Time Red Blend 2019,Stag's Leap,Wine,Red Wine,55.0,750,0.54320987654321,13.5,United States,https://www.lcbo.com/en/stag-s-leap-hand-of-time-red-blend-2017-20698,https://aem.lcbo.com/content/dam/lcbo/products/0/2/0/6/020698.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/0/6/020698.jpg.thumb.1280.1280.png,,0,False,,1,91,204,149.41666666666666,2.543223647518126,380
20938,Red House Wine Co. Cabernet Merlot VQA,House Wine Co. Wines,Wine,Red Wine,13.95,750,0.14090909090909,13.2,Canada,https://www.lcbo.com/en/red-house-wine-co-cabernet-merlot-vqa-20938,https://aem.lcbo.com/content/dam/lcbo/products/0/2/0/9/020938.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/0/9/020938.jpg.thumb.1280.1280.png,4.0,1,False,"A Cabernet Sauvignon, Merlot blend from Niagara-sourced fruit and wood aged for six months. Plenty of strawberries and raspberry fruit flavours with hints of vanilla, medium-bodied. Silky tannins follow through to a lengthy finish. Perfect with grilled meats or try with gourmet portobello mushroom burgers.",1,359,833,644.75,2.8352074447460254,1828
21100,Grove Estate Wines Hilltops Shiraz 2018,Vintages Front Line Release,Wine,Red Wine,18.95,750,0.18047619047619,14.0,Australia,https://www.lcbo.com/en/grove-estate-wines-hilltops-shiraz-2018-21100,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/1/021100.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/1/021100.jpg.thumb.1280.1280.png,,0,False,"It's well fruited, it uses reduction to positive effect, it's woodsy and clovey but at heart it's black-cherried and ripe. Fine tannins, impeccable balance and a satisfying finish complete a quality picture. Drink by: 2028. Special Value. Score - 94. (Campbell Mattinson, winecompanion.com.au, Aug. 1, 2020)",1,342,673,471.1666666666667,2.5065440396179697,1181
21175,Campbell Kind Wine Kautz Family Cabernet Sauvignon 2019,Vintages Front Line Release,Wine,Red Wine,19.95,750,0.19703703703704,13.5,United States,https://www.lcbo.com/en/campbell-kind-wine-kautz-family-cabernet-sauvignon-2019-21175,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/1/021175.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/1/021175.jpg.thumb.1280.1280.png,5.0,1,True,"This Cabernet is a selection from Steven Campbell's Kind Wines project, wherein all wines are made using eco-friendly methods. Crafted by the Kautz family of Ironstone fame, this California Cabernet employs sustainable-farming practices and carbon offsets. Expect a polished wine brimming with cassis and gentle spice notes and pour with lamb stew.",1,0,684,443.8333333333333,2.5437476530229066,1129
21190,La Bélière Red Organic Wine 2019,Vintages Front Line Release,Wine,Red Wine,16.25,750,0.16666666666667,13.0,France,https://www.lcbo.com/en/la-b-cli-rre-red-organic-wine-2019-21190,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/1/021190.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/1/021190.jpg.thumb.1280.1280.png,4.0,2,False,"(Translated from the German): Cherry red with light violet reflections. Intense aromas of dates, balsamic and dark chocolate burst into the nose. Above all lingers a discreet hint of preserved blueberries. The tannin is well-defined in the mouth and the alcohol robust. The medium acidity lightens the intense flavours. Score - 90. (Ulrich Sautter, falstaff.com, Feb. 17, 2021)",1,332,760,523.0833333333334,3.0358451489565077,1588
21274,Dugladze Tsolikouri White Wine 2018,Vintages Front Line Release,Wine,White Wine,16.95,750,0.18833333333333,12.0,Georgia,https://www.lcbo.com/en/dugladze-tsolikouri-white-wine-2018-21274,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/2/021274.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/2/021274.jpg.thumb.1280.1280.png,5.0,1,True,"Aromas of lemon and petrol and a touch of baking spice prepare the taste buds for flavors of lemon, orange and espresso bean. This wine is bright on the palate and offers a drawn-out yet zippy finish. Score - 88. (Mike DeSimone, Wine Enthusiast, Nov. 2019)",1,0,730,505.4166666666667,2.338664468260511,1182
21698,Campbell Kind Wine Tawse Riesling 2019,Vintages Front Line Release,Wine,White Wine,19.95,750,0.25333333333333,10.5,Canada,https://www.lcbo.com/en/campbell-kind-wine-tawse-riesling-2019-21698,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/6/021698.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/6/021698.jpg.thumb.1280.1280.png,,0,True,"This riesling, from the Tawse owned Limestone Ridge Vineyard, is certified organic and vegan. It is a single tank from a single vineyard of 25-year-old vines that were picked and kept separate the whole time. It's truly a limited edition wine with incredible minerality and is bursting with notes of green apple, grapefruit and orange zest. Balanced and ever-refreshing, this lovely wine is quite ready now, but feel free to hold onto it for several years if you're into collecting well-made riesling. Hard to beat the quality-to-price ratio on this one. (Carmelo Giardina, vineroutes.com)",1,0,688,462.9166666666667,2.6268226822682266,1216
21942,Aberfeldy 18 Paulliac French Red WIne Cask Finish,Aberfeldy,Spirits,Whisky,180.25,750,0.55891472868217,43.0,United Kingdom,https://www.lcbo.com/en/aberfeldy-18-paulliac-french-red-wine-cask-finish-21942,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/9/021942.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/1/9/021942.jpg.thumb.1280.1280.png,5.0,1,False,,1,25,73,52.416666666666664,3.5294117647058827,185
22500,Bottega 0 Rose Non-Alcoholic Wine,Bottega,Wine,Sparkling Wine,10.05,750,134.0,0.01,Italy,https://www.lcbo.com/en/bottega-0-rose-piedmont-veneto-22500,https://aem.lcbo.com/content/dam/lcbo/products/0/2/2/5/022500.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/2/5/022500.jpg.thumb.1280.1280.png,3.5,7,True,"This vibrant sparkling rosé is low alc. yet doesn't compromise on flavour. Anticipate inviting aromas and flavours of ripe red berries and a delicate floral note. Light-bodied, fruity, and moderately sweet with a refreshingly crisp finish. Pair with fresh fruit salad or enjoy it as an aperitif.",1,0,1286,797.8333333333334,2.759974932107792,2202
23292,Garage Wine Co. Las Higueras Vineyard Lot 112 Old Bush-Head Vines Cabernet Franc 2019,,Wine,Red Wine,46.95,750,0.4890625,12.8,Chile,https://www.lcbo.com/en/garage-wine-co-las-higueras-vineyard-lot-102-dry-farmed-old-vines-cabernet-franc-23292,https://aem.lcbo.com/content/dam/lcbo/products/0/2/3/2/023292.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/3/2/023292.jpg.thumb.1280.1280.png,5.0,2,True,"The change in the wine has resulted in a 2019 Las Higueras Vineyard bottled in a lighter Burgundy shaped bottle to reflect the new profile, after they worked over five years to revive the old vines that 'had been overstressed for many years. New techniques and tools like a flail mower (vs blade mower) make it possible to chip/mulch everything, including last year's cane and dung, and incorporate it all into the soil. We no longer plow this vineyard. The life in soil is more full of life/microbes and with cover crops that retain moisture better. The walk behind two-wheel tractor is the only way to get between the old narrow rows to trim cover crops. Just part of our ongoing work to redefine what 'cultivate' means and with balance on the farm grow tastier fruit...' The 2019 seems to reflect a warmer and drier year, possibly with a shorter cycle. Initially, the wine doesn't seem as balanced and refined as the 2018, especially in the texture of the tannins, but with time it blossomed and didn't stop changing in the glass; after a couple of hours, it was simply spectacular. It has similar parameters as the 2018, but ultimately there is an extra spark of acidity here. Drink date: 2021-2028. Score - 95. (Luis Gutiérrez, robertparker.com, Aug. 31, 2021)",1,0,263,161.08333333333334,2.7563372995344024,444
23983,Bardet Dirty South Lil' Wine 2016,,Wine,Red Wine,46.95,750,0.43172413793103,14.5,France,https://www.lcbo.com/en/bardet-dirty-south-lil-wine-23983,https://aem.lcbo.com/content/dam/lcbo/products/0/2/3/9/023983.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/3/9/023983.jpg.thumb.1280.1280.png,,0,True,"Aromas of stewed blackberries, prunes, chocolate, mushrooms and walnuts. Medium- to full-bodied with firm, chewy tannins. Plenty of rich walnut and chocolate character. Compact, chewy finish. 60% merlot and 40% cabernet franc. Drink now or hold. Score - 90. (jamessuckling.com, March 31, 2022)",1,0,259,177.25,2.4203102961918193,429
24105,Redline Red Wine 2018,Adobe Road Winery,Wine,Red Wine,74.95,750,0.67522522522523,14.8,United States,https://www.lcbo.com/en/redline-red-wine-24105,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/1/024105.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/1/024105.jpg.thumb.1280.1280.png,,0,True,"The 2018 Red Blend Redline is a blend of 65% Cabernet Sauvignon, 15% Syrah, 13% Zinfandel, 6% Petite Sirah and 1% Malbec. It has a deep ruby-purple color and is scented of cassis and crushed red and black cherries with notes of cedar, dried herbs, pencil shavings and sweet spices. The palate is full-bodied with lush, ripe, baking spice-laced fruits, finishing dense. Fans of fruit-driven, oaky red blends will enjoy this. Drink date: 2020-2030. Score - 91. (Erin Brooks, robertparker.com, July 23, 2020)",1,0,176,104.33333333333333,2.808306709265176,293
24111,Ghost Pines Winemaker's Blend Pinot Noir 2018,,Wine,Red Wine,24.25,750,0.22931442080378,14.1,United States,https://www.lcbo.com/en/ghost-pines-winemaker-s-blend-pinot-noir-24111,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/1/024111.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/1/024111.jpg.thumb.1280.1280.png,,0,True,"Burly and big for Pinot Noir, this wine offers up floral rose petal notes with rich black fruit, cherry, vanilla, coffee, chocolate and spice. It's plush and generous, with a long finish. Pair with portobello mushroom burgers, pulled pork or grilled salmon.",1,0,638,345.0833333333333,2.6718184013523305,922
24133,Thirty Bench Winemaker's Blend Riesling,Thirty Bench,Wine,White Wine,22.95,750,0.27567567567568,11.1,Canada,https://www.lcbo.com/en/thirty-bench-winemaker-s-blend-riesling-24133,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/1/024133.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/1/024133.jpg.thumb.1280.1280.png,4.6,7,False,"This wine is from the Beamsville Bench, which is one of Niagara's best spots for growing Riesling. It's a classic, featuring flowers, citrus, refreshing acidity and a fine minerality. Makes any meal special, from simple ham-and-brie sandwiches to foie gras.",1,147,526,360.6666666666667,2.43992606284658,880
24311,Elyse Winery C'est Si Bon California Red Blend 2019,Elyse,Wine,Red Wine,52.15,750,0.47954022988506,14.5,United States,https://www.lcbo.com/en/19-elyse-winery-c-est-si-bon-california-red-blend-24311,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/3/024311.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/3/024311.jpg.thumb.1280.1280.png,,0,True,"C'est Si Bon blends Rhone varietals with Merlot producing a lovely, medium-bodied and amazingly well balanced wine with lively fruit, soft tannins and bright acidity.  A combination of four unique vineyard sites with each parcel adding to the layers of this wine and its polished, approachable character.",1,0,208,140.58333333333334,2.119739181979846,298
24459,Old World Winery Two Rock Block 2009,Old World Winery,Wine,Red Wine,27.65,750,0.29259259259259,12.6,United States,https://www.lcbo.com/en/09-old-world-winery-two-rock-block-24459,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/4/024459.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/4/024459.jpg.thumb.1280.1280.png,5.0,1,True,"This smells rich and foresty with blackberry, black cherry, dark plum, black pepper and spice. On the palate, brambly blackberry, overripe raspberry and baked plums with black spice. Bright acidity is supported by bold tannins and big dark fruit, but it comes in an elegant, low-ABV.",1,0,403,306.5833333333333,2.054906224517532,630
24466,Old World Winery 1890 Block Russian River Valley 2012,,Wine,Red Wine,16.6,750,0.16274509803922,13.6,United States,https://www.lcbo.com/en/12-old-world-winery-1890-block-russian-river-24466,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/4/024466.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/4/024466.jpg.thumb.1280.1280.png,5.0,1,True,"Muscadelle, Trousseau Gris, Palomino, Mondeuse Noire, Abouriou and Zinfandel. All six varieties are picked on the same day and blended in a true field-blend style. Wild Fermentation occurs naturally. Then two years in neutral barrels, sur lie, never racked, then bottled unfined/unfiltered.",1,0,680,510.5833333333333,2.508895054676024,1281
24535,Garage Wine Co. Bagual Vineyard Lot 106 Dry Farmed Old Vines 2019,Garage Wine Co.,Wine,Red Wine,34.25,750,0.31494252873563,14.5,Chile,https://www.lcbo.com/en/garage-wine-co-bagual-vineyard-lot-96-dry-farmed-old-vines-caliboro-carignan-garnacha-monastrell-24535,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024535.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024535.jpg.thumb.1280.1280.png,,0,False,"They say the 2019 Bagual Vineyard Cariñena Garnacha Monastrell is a tribute to the resilience of the plowmen farmers of the Maule who have been stewards of the vines of Caliboro since colonial times. It's marked as lot #106, as it's the 106th wine they have bottled since 2001. I left this wine in the glass for a long time, and it didn't stop changing and improving. At first, it felt a little rougher than the 2018, but it opened up and cleaned in the glass, and in the end it was as good (and perhaps better!). It reveals the more floral side of Cariñena, with low alcohol (13.5%) and notable acidity (6.33 in tartaric) and freshness (pH 3.25!), vibrant and long. These are intellectual wines that require time but are deeply satisfying. I have to say that I kept changing my mind (and my scores!) as the wines developed in the glass; they are not to be assessed quickly. They are a moving target! I think there's more complexity here than in the pure Garnacha... Drink date: 2021-2029. Score - 95+. (Luis Gutiérrez, robertparker.com, Aug. 31, 2021)",1,188,345,262.9166666666667,2.5103011093502374,660
24537,Garage Wine Co. Bagual Vineyard Lot 79 Dry Farmed Old Vines Field-blend Grenacha 2016,,Wine,Red Wine,43.0,750,0.39540229885057,14.5,Chile,https://www.lcbo.com/en/garage-wine-co-bagual-vineyard-lot-79-dry-farmed-old-vines-field-blend-grenacha-24537,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024537.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024537.jpg.thumb.1280.1280.png,,0,False,"The 2016 Bagual Vineyard Garnacha Field Blend is floral, expressive and perhaps radically different, with notes I've never found in previous vintages. It was harvested very early, because ripening was very fast, and it has great tension on the palate (it has 7.17 grams of acidity!). The bunches of Garnacha here are very small, as Garnacha can be very variable. Drink date: 2018-2026. Score - 94. (Luis Gutiérrez, robertparker.com, Oct. 31, 2018)",1,92,311,204.33333333333334,2.730831973898858,558
